# 花语花园小故事清单
# 列：中文名 | 小故事（100-150 字，概述性引用，不逐字复制原文）
蓍草	蓍草是《周易》占卜所用的"筮草"，古人以蓍草起卦，历史可追溯数千年。它白色或粉色小花成伞形，也是欧洲传统药草。它象征智慧与预见，是"会算卦的野花"，叶可入药止血。生于山野路旁，白粉花成伞形，是《周易》占卜之草，全草可入药。
大滨菊	大滨菊花大如轮，白瓣黄心，是欧洲花园与路边花带的优雅主角，英文名沙斯塔雏菊。它花期初夏，成片开放如白色花海。它象征纯洁与永恒，是"花园里的白月亮"，切花水养可开一周。原产欧洲，花大如轮白瓣黄心，初夏开放，切花水养可开一周。
滨菊	滨菊生于海滨与田野，白瓣黄心，是欧洲最经典的"雏菊"，约翰·列侬与小野洋子的婚礼请柬上都印有滨菊。它象征和平与纯真，是"海边的白色小太阳"，野趣与优雅并存。生于海滨田野，白瓣黄心，是欧洲最经典的雏菊，象征和平与纯真。
荷兰菊	荷兰菊蓝紫小花成片开放，是秋季花坛的"蓝色织锦"，花色从浅紫到深蓝，花期恰逢天凉。它耐寒好养，是北方花境的常客。它象征坚韧与秋日的宁静，是"秋天的蓝色星星"，成片时如紫色雾霭。原产北美，蓝紫小花成片，秋日开放，是北方花境的"蓝色织锦"。
堆心菊	堆心菊花心凸起金黄，花瓣下垂如裙摆，是北美草原的秋日野花，英文名秋葵花。它花期长、耐旱，是花境与切花的双料选手。它象征温暖与丰收，是"秋天的小太阳"，花色明快。原产北美，花心凸起金黄，花瓣下垂如裙，是秋日花境的"小太阳"。
蓝眼菊	蓝眼菊蓝紫花瓣配深蓝花心，原产南非，是花坛与阳台的"异域蓝眼美人"。它喜阳耐旱，午后花朵闭合。它象征神秘与优雅，是"会眨眼的蓝眼睛花"，花语为深情的凝视。原产南非，蓝紫花瓣配深色花心，喜阳耐旱，午后花朵闭合如眨眼。
勋章菊	勋章菊花瓣放射如奖章，红橙黄白条纹分明，原产南非，阳光下热烈开放，阴天闭合。它像一枚枚太阳勋章，是花坛的"荣誉徽章"。它象征荣誉与自豪，是"开在地上的奖牌"。原产南非，花瓣放射如奖章，阳光中开放，是花坛的"荣誉徽章"。
金鸡菊	金鸡菊金黄成片，是路边与山坡最醒目的"野花劳模"，花期从初夏到深秋。它耐旱耐贫瘠，常用于公路边坡绿化，被称为"金光大道之花"。它象征活泼与开朗，是"迎风摇曳的黄色精灵"。原产北美，金黄成片，耐旱耐贫瘠，是公路边坡的"金光大道之花"。
蛇鞭菊	蛇鞭菊紫色花穗如鞭直立，从底部往上逐段开花，是花境与切花的"竖向线条担当"。它原产北美，花穗挺拔。它象征不断进取，是"步步登高的紫色鞭"，花语为热情与升迁。原产北美，紫色花穗如鞭直立，从底向上开花，是花境与切花的竖线担当。
麦秆菊	麦秆菊花瓣硬如纸花，干燥后颜色不褪，是制作干花的经典材料，故名"永久花"。它橙黄粉红各色，采摘倒挂即成干花束。它象征永恒与珍藏，是"不会凋谢的纸花"，留住夏日的颜色。原产澳洲，花瓣硬如纸花，干后不褪色，是制作干花的经典材料。
矢车菊	矢车菊是德国国花，蓝紫花瓣如齿轮，十九世纪普鲁士时期成为民族象征。欧洲麦田与路边常见它，曾是农田杂草，如今是野花花园的主角。它象征遇见与幸福，是"麦田里的蓝宝石"。原产欧洲，蓝紫花瓣如齿轮，是德国国花，麦田与路边常见。
飞燕草	飞燕草花形如飞燕，蓝紫花朵沿茎向上开放，是英式花园与切花的经典"竖向花"。它全株有毒，观赏需谨慎。它象征自由与轻盈，是"燕子落在花茎上"，花语为清静与轻盈。原产欧洲，蓝紫花穗如飞燕，是英式花园与切花的经典"竖向花"。
翠雀花	翠雀花即大花飞燕草，蓝得澄澈如翠鸟，是高原与山野的蓝色明星。它花朵形态如雀鸟展翅，是青藏高原常见野花。它象征清冽与纯净，是"高原的蓝色飞鸟"，在蓝花界首屈一指。生于高山草甸，蓝花如翠鸟，是蓝花界的"高原飞鸟"，清冽纯净。
黑种草	黑种草花朵被羽状细叶托起，如雾中蓝星，果实如小气球，干花也好看。它原产地中海，种子是中东面包上的黑孜然香料。它象征梦幻与神秘，是"雾里的蓝色星星"，花语为无尽的思念。原产地中海，蓝花藏于细叶雾中，种子是中东面包的香料。
银莲花	银莲花名字来自希腊语"风"，又称风之花，传说它由爱神维纳斯的泪与情人阿多尼斯的血化生。它白粉紫红各色，花瓣薄如绢。它是以色列的国花，冬季原野成片开放。它象征期待与脆弱的爱，是"风中摇曳的绢花"。原产地中海，花瓣薄如绢，是以色列国花，是"风之花"。
花毛茛	花毛茛层层花瓣如牡丹，故又称"洋牡丹"，是花店春季最受欢迎的切花，粉白橙红渐变迷人。它原产西亚，土耳其与欧洲庭院早有栽培。它象征富贵与迷人，是"平价版牡丹"，花期长而色彩柔。原产西亚，层层花瓣如牡丹，是花店春季最受欢迎的"洋牡丹"。
毛茛	毛茛是田野常见的小黄花，花瓣油亮如涂蜡，牛羊避食而人见之亲切。它全株有毒却是传统草药。它象征朴素与顽皮，是"田野里亮晶晶的黄油花"，春天的田埂上总有它。生于田埂路边与湿草地，春天成片开放如撒金，是田野里最亮眼的"小油灯"。
白头翁	白头翁先开花后长叶，紫色花朵垂首如老者，果实具白色长毛如白头老翁，故名。它是传统中药，治痢疾。它生于山野向阳坡地，是早春最早开花的野花之一。它象征智慧与沧桑，是"山野里的白头先生"。生于山坡向阳处，紫花垂首，果毛如白头，是早春野花与中药。
铁线莲	铁线莲藤蔓如铁丝，花朵繁茂，被称为"藤本皇后"，是欧美花园的灵魂藤蔓，品种上千。它花色蓝紫粉白，能攀爬整面墙。它象征高洁与心灵的美丽，是"爬满花墙的皇后"，花期从春到秋不断。原产中国与日本，藤蔓如铁丝，花大如盘，是"藤本皇后"。
大花铁线莲	大花铁线莲是铁线莲中的"颜值担当"，花径可达十余厘米，蓝紫花瓣如天鹅绒。它比野生种花期更长、花更大，是园艺界的明星。它象征高贵与优雅，是"藤本皇后戴上了皇冠"，攀于拱门与篱笆上格外壮观。攀于拱门篱笆，花径可达十余厘米，是"藤本皇后"中的名门。
牡丹	牡丹是"花中之王"，刘禹锡"唯有牡丹真国色，花开时节动京城"写尽洛阳牡丹之盛。它是中国国花呼声最高的候选，唐代长安赏牡丹成风。影视剧《甄嬛传》里华妃与皇后以牡丹比宠。它象征富贵、繁荣与雍容华贵。原产中国，花大色艳，是"花中之王"，洛阳牡丹甲天下。
芍药	芍药是"花中宰相"，与牡丹并称"花中二绝"。诗经"维士与女，伊其相谑，赠之以勺药"写男女以芍药定情，故又名"将离"，是中国的爱情花。芍药切花是近年花艺市场的新宠。它象征依依惜别与深情，是"古人的玫瑰花"。
荷包牡丹	荷包牡丹花朵如成串的小荷包，粉红心形，故又称"心花"。它并非牡丹而是罂粟科植物，却以牡丹之名流传。它原产中国，欧洲花园亦爱种植。它象征浪漫与相思，是"挂在枝头的小荷包"，花语为永结同心。生于林下阴处，粉红心形花串，是罂粟科却以牡丹之名流传。
虞美人	虞美人花瓣薄如绢，红艳似火，传说由虞姬自刎处鲜血化生，项羽与虞姬的故事让它成为悲壮爱情的象征，京剧《霸王别姬》传唱百年。它也是罂粟科却无毒品之虞。它象征生死相随的深情，是"血染的绢花"。生于田野，花瓣薄如绢，是"霸王别姬"传说与京剧意象的花。
冰岛罂粟	冰岛罂粟原产北极圈附近的高寒地带，花色黄橙白粉，薄如蝉翼，在风中如绢舞。它生命力顽强，能在冻土边缘开花。它象征坚韧与清冷之美，是"开在极光下的薄纱花"，花语为抚慰。原产北极圈附近，花色薄如蝉翼，耐寒，是"极光下的薄纱花"。
花菱草	花菱草是加利福尼亚州的州花，金黄成片铺满山谷，人称"加州罂粟"，是北美春天最壮观的野花海。它不耐移植却自播成海。它象征自由与阳光，是"黄金之州的金色地毯"，阳光下花瓣闪闪发亮。原产北美，金黄铺满山谷，是加州州花，阳光下闪闪发亮。
紫罗兰	紫罗兰是欧洲最古老的庭院花之一，古希腊人用它做香料与花冠。动漫《终将成为你》中紫罗兰与紫藤花语串联起少女心事；它也是香水中的经典香调。它象征永恒的爱与思念，是"中世纪花园的紫香"，花期在春。原产地中海，紫花清香，是香水香调与中世纪花园的经典。
香雪球	香雪球白花成球，香气如蜜，是花坛镶边与垂吊花篮的经典小花。它从春开到夏，成片如白雪。它象征甜蜜与圆满，是"花坛的白雪球"，欧洲庭院里总用它勾边。原产地中海，花白如雪香气如蜜，春至初夏开放，是花坛镶边与吊篮的经典配花。
桂竹香	桂竹香橙黄或紫红花簇生于枝顶，香气浓烈，欧洲古堡庭院常植它于墙脚，故英文名墙花。它花期春夏，耐旱耐寒。它象征逆境中的忠诚与坚守，是"墙角的暖橙香"，花语为忠贞不渝。原产欧洲，橙黄紫红花簇香浓，耐旱耐寒，是古堡墙脚的"暖香"。
二月兰	二月兰二月即开，紫色小花成片铺满林下与路旁，是北方春天最早的"紫色地毯"。它生命力极强，撒种即长，北京大学未名湖畔的二月兰花海是春天经典景致。它象征坚韧与谦逊，是"不挑土地的开荒花"。生于林下路旁，紫花如毯，早春开放，是北大未名湖畔的经典春景。
油菜花	油菜花是春天最壮阔的花海，江西婺源、云南罗平的油菜花田是摄影圣地。它既是观赏花又是油料作物，菜籽油是中式厨房的烟火气。电影《平凡的世界》改编剧里陕北油菜花田写满乡土记忆。它象征丰收与希望，是"金色的田野"。
三色堇	三色堇花瓣三色相间，如猫脸，故称"猫儿脸"，是欧洲庭院最常见的春花。莎士比亚《仲夏夜之梦》里，仙王用三色堇汁液让恋人们坠入爱河，成为戏剧史上的经典魔法花。它象征思念与欢乐，是"会魔法的小丑花"。原产欧洲，三色如猫脸，是《仲夏夜之梦》里的魔法花。
角堇	角堇是三色堇的小巧近亲，花朵更小更繁，花色丰富，是秋冬花坛与窗台的"迷你调色盘"。它耐寒，能从秋开到春。它象征活泼与好运，是"花坛里的小彩蝶"，一盆便成风景。三色堇的小巧近亲，花色丰富，耐寒，能从秋开到春，是窗台调色盘。
紫花地丁	紫花地丁是早春路边与草丛里最早的紫色小花，全草入药，嫩叶可食。它不引人注目却开得认真。它象征质朴与守信，是"春天的第一个紫色问候"，花语为诚实。早春草丛中的蓝紫小花，全草入药，嫩叶可食，是春天最早的低调问候。
石竹	石竹是中国传统名花，宋代已遍植庭院，花瓣边缘如锯齿，粉红居多。它是"母亲花"康乃馨的亲戚，也是花坛的皮实主角。它象征纯洁与母爱，是"康乃馨的表亲"，花期漫长。原产中国，花瓣锯齿如剪，粉红居多，是传统名花与花坛的皮实主角。
香石竹	香石竹即康乃馨，是母亲节的标志之花，象征母爱与温馨。1914年美国正式确立母亲节时，康乃馨成为官方之花。它花色繁多，粉红最受欢迎。它也是《小妇人》等经典文学里家庭情感的意象。它象征慈爱、感恩与祝福。原产地中海，花边如锯齿，是母亲节官方之花，象征母爱。
满天星	满天星细碎白花如繁星，是花束里最温柔的"配角"，与玫瑰、百合搭配时格外轻盈。它原产欧亚草原，干花也好看。它象征纯洁与思念，是"藏在花束里的星空"，花语为默默守护。原产欧亚草原，细碎白花如星，是花束里最温柔的配角，干花亦美。
剪秋罗	剪秋罗花瓣深裂如剪，橙红如秋日火焰，生于山野林缘，是秋季的野花明星。它花形独特，是花境中的"秋日火花"。它象征热情与怀念，是"秋天剪出的红绒花"。生于林缘山坡，橙红花瓣深裂如剪，秋季开放，是花境与山野的"秋日火花"。
雪轮	雪轮白花成团，花瓣细裂，如雪球缀于枝头，生于山坡草地。它花期春夏，成片如雪。它象征纯洁与安宁，是"草坡上的小雪球"，花语为恬静。生于山坡草地与石缝间，耐旱好养，成片开放如覆雪，是野花花园与岩石园的常客，花期春夏。
肥皂草	肥皂草根含皂苷，古时欧洲人用它洗衣，故名，又称"石碱花"。它粉白小花成簇，生于路旁，如今是野花花园的常客。它象征洁净与朴实，是"会起泡沫的野花"，见证人类古老的生活智慧。原产欧洲，根含皂苷可洗衣，粉白花成簇，是"会起泡沫的野花"。
补血草	补血草紫红小花如星星，纸质花萼干后不褪色，是干花与永生花束的经典材料，又称"不凋花"。它生于盐碱地与海滨，坚韧耐旱。它象征永恒与不褪色的记忆，是"不会凋谢的紫色星"，花语为永恒的爱。生于盐碱地，紫花如星干后不褪，是永生花束的"不凋花"。
勿忘我	勿忘我是蓝花系里最著名的"思念花"，欧洲传说中骑士为摘它坠河，临终喊道"勿忘我"，花名由此而来。它是阿拉斯加州的州花，也常出现在毕业花束与情书里。它象征永恒的回忆与真挚的约定，是"蓝色的小小誓言"。原产欧亚，蓝花如星，是阿拉斯加州花，也是思念与约定的象征。
琉璃苣	琉璃苣天蓝花朵如星，原产地中海，欧洲人相信它能带来勇气，十字军战士出征前饮琉璃苣酒。它叶有黄瓜清香，可入沙拉。它象征勇气与坦率，是"勇气之星"，花语为机智。原产地中海，天蓝星花下垂，叶有黄瓜香，是"勇气之星"与蜜源花。
蓝蓟	蓝蓟蓝紫色花穗带刺，是欧洲野花花园与蜜蜂花园的明星，蜂蜜以它为原料更醇厚。它原产欧洲，花色澄蓝。它象征坚韧与守护，是"带刺的蓝塔"，花语为端庄。原产欧洲，蓝紫花穗带刺，蜜源丰富，是蜜蜂花园与野花花园的"蓝塔"。
美女樱	美女樱花色缤纷，聚成小伞，花期从春开到秋，是花坛与垂吊花篮的"色块担当"。它原产南美，如今遍植全球。它象征和睦与家庭美满，是"花坛里的调色板"，花开成片如彩毯。原产南美，花色缤纷聚成小伞，花期长，是花坛与吊篮的"色块担当"。
马鞭草	马鞭草在欧洲传说中是驱魔与护身之草，古罗马人用它做仪式，基督教传说中各各他山上曾用马鞭草止住基督伤口。它小花紫色，生于路旁。它象征神圣与守护，是"传说里的魔法草"，花语为正义。原产欧洲，紫花小穗，是传说中驱魔护身的"魔法草"。
柳叶马鞭草	柳叶马鞭草紫色小花成球，花茎细长如柳，成片开放如紫色云雾，是网红"薰衣草花海"的常见替身。它花期从夏到秋，拍照效果极佳。它象征浪漫与神秘，是"假装在普罗旺斯的紫雾"。原产南美，紫花成球如紫雾，是网红"薰衣草花海"的常见替身。
薰衣草	薰衣草是普罗旺斯的紫色名片，电影《又见一帘幽梦》与无数婚纱照都取景薰衣草田。它香气舒缓，精油是芳疗主角。它花语"等待爱情"广为人知，普罗斯旺的传说中少女等待远征的恋人归来。它象征宁静与守候。原产地中海，蓝紫花穗成海，是普罗旺斯的紫色名片与芳疗主角。
法国薰衣草	法国薰衣草即西班牙薰衣草，花穗顶部有紫色"兔耳"苞片，形态俏皮，香气比英国薰衣草更冲。它原产地中海，是精油与庭院的热门。它象征灵动与个性，是"长着兔耳朵的薰衣草"，花语为期待。原产地中海，花穗顶部有"兔耳"苞片，香气浓，是精油与庭院热门。
鼠尾草	鼠尾草在欧洲是"神圣草药"，古罗马人采收时需仪式，中世纪欧洲用它驱疫；"鼠尾草"之名还衍生出"智者"之意。它蓝紫花穗优雅，也是香草园的常客。它象征智慧与健康，是"智者之草"，花语为家庭美德。生于山野与香草园，蓝紫花穗，是"智者之草"，亦可入香入药。
一串蓝	一串蓝蓝紫小花沿穗状花序次第开放，如串串蓝铃，是花坛与阳台的"蓝色主角"。它原产美洲，耐热好养。它象征宁静与深邃，是"蓝色的串铃"，花语为智慧与理性。原产美洲，蓝紫花穗如串铃，花期长，是花坛与阳台的"蓝色主角"。
一串红	一串红红艳如鞭炮，是国庆花坛与节庆庆典的"标配红花"，喜庆热烈。它原产南美，花期长。它象征热情与吉祥，是"节日里的一串红炮仗"，也是许多人的童年校园记忆。原产南美，红花如串炮仗，是节庆花坛与校园的经典"红主角"。
朱唇	朱唇红花如唇如管，花形奇特，是唇形科植物的"颜值担当"。它花期从夏到秋，蜂鸟常来吸蜜。它象征热情与鲜明的个性，是"涂了口红的野花"，花语为热烈。原产美洲热带，红花如唇如管，花期夏秋，蜂鸟喜访，是花境里张扬的"红口红"。
迷迭香	迷迭香是"记忆之草"，莎士比亚《哈姆雷特》中奥菲利亚说"这是迷迭香，代表回忆"。古希腊学生戴迷迭香花环助记忆。它是地中海料理的经典香料，也是香水与洗发水成分。它象征回忆与忠诚，是"烤羊排上的香草皇后"。
百里香	百里香是地中海香草家族的小个子，香气辛甜，欧洲庭院与厨房的常客。古希腊人焚百里香敬神，中世纪骑士把它绣在披风上象征勇气。它象征勇气与坚韧，是"香草里的勇士"，撒在炖菜里香气悠长。原产地中海，叶香辛甜，是料理香草，也是骑士披风上的"勇气草"。
薄荷花	薄荷花淡紫成轮生于叶腋，清凉香气人尽皆知，薄荷糖、薄荷茶、牙膏都有它。它是中国原产的香草，也传入欧洲。它象征清凉与美德，是"夏天的绿色清凉剂"，花语为美德与友善。原产中国与欧洲，淡紫轮生花，清凉香，是薄荷糖与茶饮的"香源"。
金鱼草	金鱼草花朵如金鱼张嘴，一捏两侧便"开口"，是小朋友最爱的互动花。它花穗多彩，花期长，是花坛与切花的常客。它象征活泼与好运，是"会说话的小金鱼"，花语为骄傲与虚荣的警示。原产地中海，花如金鱼张嘴，多彩花穗，是小朋友最爱的互动花。
柳穿鱼	柳穿鱼花如小金鱼游于细叶间，故又称"小金鱼草"。它生于沙地与路旁，欧洲原野常见。它象征顽强与机敏，是"会游泳的小花"，花语为坚韧不屈。生于沙地与路旁，耐旱耐瘠，花期春夏，细叶间游动着金黄"小鱼"，野趣十足，是花境的好配角。
毛地黄	毛地黄紫红钟形花朵沿茎下垂，如狐狸手套，英文名狐狸手套。它是经典庭院花也是强心药洋地黄的来源，医学史上救过无数心脏病人。它全株有毒，观赏需谨慎。它象征隐秘的治愈与警示，是"温柔的毒美人"。生于林缘草甸，紫红花钟如狐狸手套，是强心药洋地黄的来源。
钓钟柳	钓钟柳花朵如倒挂的小钟，红紫粉白皆有，从春开到夏，是花境中的"垂铃"。它原产北美，耐寒好养。它象征优雅与节律，是"花园里的紫铃铛"，花语为浪漫。原产北美，耐寒耐旱，红紫花钟从春开到夏，是花境与岩石园的"垂铃"。
风铃草	风铃草蓝紫花朵如风铃垂挂，风吹仿佛有声，是英式花园与切花的经典。它花期在初夏，花茎挺拔。它象征感谢与温柔，是"会唱歌的蓝铃"，花语为知恩图报。原产欧洲，耐寒喜凉，蓝紫风铃初夏开放，花茎挺拔，是英式花园与切花的经典花材。
聚花风铃草	聚花风铃草蓝紫花朵聚成头状，比普通风铃草更紧凑，是花境中的"蓝绣球"。它花期长，耐寒。它象征团结与静谧，是"抱成一团的蓝铃花"，花语为和谐。生于林缘草甸，耐寒喜光，蓝紫花球夏秋开放，是花境与切花中的蓝色明珠，成片如锦。
桔梗	桔梗是朝鲜族民歌《桔梗谣》的主角，也是韩国料理中的泡菜与药草。它蓝紫花朵如铃，花苞鼓如气球，开前如小包袱。动漫《犬夜叉》中桔梗是与戈薇同名的重要角色，背负巫女宿命。它象征永恒与无悔的爱。生于山野，蓝花如铃，根是泡菜与药草，也是《犬夜叉》角色之名。
洋桔梗	洋桔梗花瓣层叠如玫瑰，是花店切花中的"气质担当"，白粉紫绿各色皆有。它花期长，花语是真诚不变的爱。它原产北美，如今是花艺师的常用花材。它象征优雅与承诺，是"不会凋谢的纸玫瑰"。原产北美，花瓣层叠如玫瑰，是花店切花的"气质担当"，花期长。
龙胆	龙胆花蓝得惊人，如高原上的蓝宝石，是龙胆科植物的代表。它生于高山草甸，花形如喇叭朝天。龙胆根是极苦的中药，"苦若龙胆"形容其味。它象征坚忍与纯净，是"高原上的蓝色火焰"，花期在夏秋。生于高山草甸，蓝花如宝石朝天开，根极苦，是"高原蓝焰"。
报春花	报春花是"春天的信使"，欧洲山野中雪未化尽便开花，英文名樱草。它花色粉紫黄白，是庭院与阳台的早春主角。它象征希望与初恋，是"报春的第一声问候"，花语为青春的快乐。原产欧洲，雪未尽便开花，是"春天的信使"，庭院与阳台皆宜。
四季报春	四季报春是报春花的园艺种，花更大、色更艳，几乎全年可开花，是花市最常见的报春盆栽。它耐阴好养，窗台一盆便春意盎然。它象征长久的春天，是"四季不谢的春信"，花语为幸福的延续。报春花园艺种，花大色艳，几乎全年可开，是花市的"常春盆栽"。
藏报春	藏报春原产中国西南，花梗细长，花冠轮状，是报春花家族中的"中国美人"。它生于林下阴湿处，花期冬春。它象征柔美与坚持，是"山谷里的高原春色"，花语为静待花开。原产中国西南，花梗细长花冠轮状，生于林下阴湿处，花期冬春。
仙客来	仙客来花瓣反卷如兔耳，又名兔耳花，是冬季与春节花市的高档盆栽。它花期横跨寒冬，红粉白紫皆有。它象征贵客临门与好客，是"举着兔耳的迎宾花"，花语为内向与腼腆。原产地中海沿岸，花瓣反卷如兔耳，是春节与年宵花市的高档盆栽。
瓜叶菊	瓜叶菊叶片如瓜叶，花色斑斓如雏菊放大版，是冬春花坛与阳台的"彩色毛毯"。它花期长，成片如锦。它象征喜悦与多彩，是"冬天的调色盘"，花语为快活。原产加那利群岛，冬春开花，花色斑斓如锦，是年宵花市与阳台的"彩色毛毯"。
六倍利	六倍利蓝紫小花如星海，垂吊或铺地皆宜，是阳台花篮的"蓝色瀑布"。它花期从春到夏，成片如星空。它象征自由与广阔，是"盛满星空的蓝花篮"，花语为同情。原产南非，蓝紫小花如星海，垂吊铺地皆宜，是阳台花篮的"蓝色瀑布"。
山梗菜	山梗菜蓝紫唇形花生于山野溪边，是半边莲属的高山种类。它花形奇特如小舟。它象征清冽与孤高，是"溪边的蓝舟"，花语为宁静致远。生于山野溪边阴湿处，蓝紫小花如小舟浮于叶间，花期夏秋，是花境与溪边的清雅点缀，栽培宜半阴湿润。
半边莲	半边莲花瓣只开半边，如被风吹去一半，故名。它生于水边湿地，是中医解毒消肿的常用药。它象征残缺的美与坚守，是"半朵也认真开的花"，花语为朴素。生于水田边与湿地，全草入药可解蛇毒，白紫小花朴素，是湿地生态与民间药草里的贴心小草。
牵牛花	牵牛花朝开午谢，是夏天的童年记忆，鲁迅笔下百草园里就有牵牛花。日本称"朝颜"，与"夕颜"相对，是俳句与和歌的常客。动画《牵牛花与加濑同学》里，牵牛花象征青春与初恋的勇气。它花语为坚实的羁绊。生于篱笆田间，蓝紫喇叭晨开，是鲁迅笔下与日式和歌的"朝颜"。
圆叶牵牛	圆叶牵牛是牵牛花的近亲，叶心形，花蓝紫或粉红，夏秋清晨开放。它生于路旁篱笆，是城市里的"野生喇叭"。它象征生命力与随遇而安，是"篱笆上的蓝色喇叭"，花语为平凡的美好。生于路旁篱笆，蓝紫喇叭晨开，是城市里"野生喇叭"的平凡美好。
茑萝	茑萝羽状细叶如松针，红花如五角星，故称"五星花"，是庭院篱笆的精致藤蔓。它原产热带美洲，名字取自《诗经》"茑与女萝"。它象征相互依附与细腻，是"会爬墙的小红星"，花语为忙碌的温柔。原产热带美洲，羽叶红花如五角星，是篱笆上精致的小星花。
打碗花	打碗花是田野常见的粉紫小喇叭，民间传说摘它会打破饭碗，故得名，是许多人的童年禁忌。它生于路边田埂，朝开暮合。它象征顽皮与乡愁，是"奶奶不让摘的花"，花语为童年的约定。生于田埂路边，粉紫小喇叭朝开暮合，是童年"不能摘的花"。
田旋花	田旋花粉红小喇叭生于田间，缠绕作物而生，是农人眼中的"杂草"，花却娇美。它生命力极强，难以根除。它象征坚韧与纠缠，是"田野里的粉色绕指柔"，花语为缠绵。生于田间路旁，粉红小喇叭朝开暮合，是野花花园与生态草坪的可爱点缀。
月光花	月光花傍晚绽放，白色大花在月光下如绸缎，天明闭合，是"夜之白玫瑰"。它与牵牛花同科，原产热带美洲。它象征月光下的浪漫与神秘，是"只属于夜晚的白月光"，花语为温柔的爱。原产热带美洲，白花入夜开放如绸，天明闭合，是"夜之白玫瑰"。
旱金莲	旱金莲圆叶如荷叶，橙红花如喇叭，是阳台与花坛的"皮实美人"，叶花皆可入沙拉，有芥末清香。它原产南美安第斯。它象征胜利与热情，是"会开花的荷包蛋"，花语为乐观。原产南美安第斯，叶圆花艳，叶花皆可入沙拉，是阳台的"荷包蛋花"。
凤仙花	凤仙花是童年的指甲花，女孩用它染红指甲，故又称"指甲花"。它花色缤纷，种荚成熟一碰便弹射种子，是"会爆炸的花"。它全株可入药。它象征活泼与顽皮，是"童年记忆里的红指甲"。原产亚洲，花色缤纷，种荚一碰弹射，是染指甲的童年花。
新几内亚凤仙	新几内亚凤仙是凤仙花家族中的"大个子"，花大色艳，叶片带彩纹，是花坛与阳台的"高档凤仙"。它花期长，耐半阴。它象征精致与多彩，是"升级版的指甲花"，花语为怀念。原产新几内亚，花大色艳叶带彩纹，耐半阴，是花坛的高档凤仙。
非洲凤仙	非洲凤仙花色丰富，四季可开，是窗台与花坛的"开花机器"，又称"玻璃翠"。它喜阴湿，林下花坛常见。它象征亲切与持续的美好，是"一直开花的玻璃翠"，花语为耐心。原产东非，花色丰富四季可开，耐阴喜湿，是窗台与花坛的"玻璃翠"。
鸡冠花	鸡冠花花序如公鸡红冠，是秋日花坛与庭院最醒目的"红冠"，也可做干花。它原产亚洲热带，宋代已入画。它象征真挚的爱情与鸿运，是"顶着红冠的秋日将军"，花语为爱美之心。原产亚洲热带，花序如红冠，秋季开放，可做干花，是秋日花坛主角。
千日红	千日红紫色小花球干后不褪色，故名"千日红"，是干花束的经典材料。它原产热带，花期从夏到秋。它象征永恒与不变的承诺，是"开了千日也不褪色的紫球"，花语为不朽的爱。原产热带，紫红花球干后不褪色，是干花束的经典，花期夏秋。
紫茉莉	紫茉莉黄昏开花，清晨闭合，故称"晚饭花"或"夜饭花"，是夏日傍晚的香气。它种子黑亮如地雷，又称"地雷花"。汪曾祺散文里写过晚饭花。它象征黄昏的温柔与等待，是"傍晚五点的紫色小喇叭"。原产热带美洲，黄昏开花，种子如地雷，是"晚饭花"。
夜来香	夜来香夜间香气浓烈，是夏夜庭院的主角，老上海夏夜常闻其香。它的香气能引来夜蛾传粉。它象征危险的浪漫与夜的诱惑，是"越夜越香的绿衣美人"，花语为危险的快乐。原产美洲热带，白花入夜浓香，是夏夜庭院的主角，香气引蛾传粉。
曼陀罗	曼陀罗在佛教艺术中是神圣之花，敦煌壁画中曼陀罗图案庄严神秘；在西方传说中它又是魔法与巫术的植物。它全株有毒，古时曾作麻醉药。它象征神秘与警示，是"美丽而危险的佛前之花"，花语为不可预知的黑暗。生于路旁荒地，白花喇叭，是佛前圣花亦是全株有毒的魔法植物。
木本曼陀罗	木本曼陀罗花大如吊钟，金黄或粉红下垂，是热带花园的"天使之号"。它与草本曼陀罗同属茄科，同样全株有毒。它花期长，香气夜晚更浓。它象征庄重与危险并存，是"倒挂的金色大钟"，观赏时需远观。生于热带，花大如钟金黄下垂，香气夜晚更浓，全株有毒。
矮牵牛	矮牵牛花大色艳，是花坛与阳台的"开花机器"，红粉紫白蓝黄各色都有，还带星纹与条纹。它原产南美，如今遍植全球，花期从春开到秋。它象征安心与舒适，是"阳台上的小喇叭"，花语为与你同心。原产南美，花大色艳四季可开，是阳台与花坛的"开花机器"。
花烟草	花烟草是烟草的观赏近亲，花如小喇叭，红粉白绿皆有，傍晚香气浓郁，是庭院与花境的"夜来香平替"。它原产南美，花朵夜间开放。它象征夜的温柔，是"会在夜里唱歌的小喇叭"，花语为神秘。原产南美，花如小喇叭，傍晚香浓，是庭院"夜来香平替"。
五色梅	五色梅即马缨丹，一个花球能同时开橙红黄粉紫多种颜色，故名。它原产美洲热带，如今是南方最皮实的花灌木，也是入侵植物。它象征多彩与热情，是"一球五色的变色龙"，花语为家庭和睦。原产美洲热带，一球多色，耐热皮实，是南方花带与入侵植物。
醉蝶花	醉蝶花雄蕊细长伸出如蝶须，粉白紫红的花球像蝴蝶停在枝头，风一吹如醉蝶飞舞，故名。它原产南美，花期长。它象征神秘与陶醉，是"蝴蝶喝醉的花园"，花语为虚幻的爱。原产南美，雄蕊细长如蝶须，花色渐变，是花境里"蝴蝶喝醉"的花球。
